Time,RG
5440,2.20308
5450,2.19277
5460,2.1928
5470,2.19666
5480,2.19727
5490,2.20171
5500,2.19824
5510,2.18673
5520,2.19392
5530,2.20195
5540,2.19188
5550,2.19048
5560,2.17917
5570,2.16653
5580,2.18102
5590,2.17729
5600,2.18476
5610,2.18794
5620,2.17467
5630,2.18616
5640,2.17862
5650,2.17532
5660,2.19176
5670,2.17814
5680,2.17045
5690,2.17125
5700,2.17386
5710,2.19561
5720,2.20227
5730,2.20153
5740,2.19312
5750,2.17828
5760,2.16813
5770,2.18201
5780,2.17631
5790,2.18304
5800,2.18693
5810,2.18928
5820,2.18125
5830,2.18657
5840,2.19459
5850,2.19511
5860,2.18722
5870,2.18918
5880,2.19123
5890,2.20238
5900,2.20885
5910,2.19436
5920,2.19736
5930,2.18133
5940,2.19079
5950,2.17764
5960,2.1931
5970,2.19562
5980,2.18505
5990,2.1885
6000,2.16904
6010,2.18322
6020,2.1916
6030,2.19392
6040,2.18738
6050,2.19168
6060,2.19567
6070,2.19852
6080,2.18011
6090,2.19774
6100,2.18892
6110,2.19427
6120,2.20221
6130,2.19187
6140,2.19659
6150,2.21607
6160,2.19633
6170,2.18823
6180,2.17378
6190,2.1933
6200,2.19572
6210,2.19197
6220,2.18701
6230,2.17504
6240,2.19238
6250,2.1993
6260,2.19437
6270,2.17842
6280,2.1836
6290,2.19022
6300,2.19904
6310,2.20881
6320,2.19823
6330,2.18397
6340,2.20847
6350,2.19518
6360,2.19298
6370,2.18658
6380,2.18128
6390,2.19021
6400,2.17964
6410,2.18573
6420,2.1897
6430,2.19433
6440,2.18973
6450,2.19494
6460,2.19194
6470,2.20769
6480,2.19226
6490,2.18586
6500,2.19773
6510,2.18628
6520,2.19546
6530,2.19848
6540,2.19589
6550,2.20594
6560,2.20868
6570,2.19796
6580,2.20632
6590,2.19573
6600,2.18992
6610,2.20448
6620,2.20111
6630,2.20124
6640,2.19279
6650,2.20072
6660,2.19575
6670,2.19289
6680,2.20263
6690,2.20496
6700,2.20492
6710,2.18546
6720,2.1827
6730,2.17595
6740,2.19509
6750,2.18502
6760,2.18798
6770,2.18228
6780,2.1742
6790,2.17307
6800,2.17922
6810,2.18328
6820,2.18733
6830,2.18612
6840,2.18979
6850,2.19485
6860,2.19234
6870,2.1723
6880,2.17896
6890,2.18485
6900,2.16317
6910,2.1681
6920,2.17161
6930,2.17089
6940,2.17161
6950,2.17616
6960,2.19725
6970,2.19505
6980,2.18131
6990,2.17188
7000,2.17274
7010,2.18624
7020,2.17448
7030,2.17674
7040,2.1659
7050,2.17797
7060,2.1696
7070,2.17593
7080,2.17633
7090,2.17829
7100,2.16265
7110,2.15521
7120,2.16598
7130,2.16531
7140,2.16387
7150,2.15591
7160,2.15532
7170,2.13507
7180,2.1543
7190,2.1495
7200,2.14417
7210,2.15484
7220,2.15493
7230,2.14804
7240,2.14894
7250,2.15878
7260,2.15789
7270,2.15866
7280,2.16211
7290,2.15481
7300,2.15774
7310,2.14999
7320,2.13761
7330,2.15066
7340,2.15085
7350,2.14898
7360,2.13357
7370,2.13856
7380,2.1615
7390,2.15278
7400,2.16287
7410,2.16693
7420,2.15445
7430,2.14665
7440,2.15872
7450,2.1542
7460,2.16175
7470,2.15712
7480,2.14815
7490,2.15151
7500,2.13793
7510,2.1205
7520,2.12522
7530,2.12339
7540,2.12371
7550,2.12401
7560,2.11979
7570,2.12942
7580,2.12242
7590,2.13504
7600,2.12886
7610,2.12583
7620,2.13465
7630,2.13251
7640,2.12752
7650,2.14443
7660,2.12462
7670,2.14064
7680,2.12583
7690,2.14135
7700,2.15638
7710,2.15978
7720,2.15887
7730,2.14094
7740,2.13911
7750,2.13152
7760,2.14857
7770,2.1484
7780,2.14474
7790,2.15447
7800,2.14866
7810,2.14488
7820,2.13657
7830,2.13812
7840,2.13983
7850,2.14538
7860,2.14943
7870,2.15167
7880,2.15198
7890,2.15337
7900,2.1503
7910,2.14236
7920,2.1499
7930,2.14754
7940,2.1373
7950,2.13737
7960,2.13824
7970,2.13808
7980,2.12873
7990,2.13125
8000,2.12176
8010,2.12042
8020,2.13183
8030,2.13742
8040,2.14983
8050,2.1474
8060,2.12859
8070,2.14269
8080,2.14356
8090,2.15162
8100,2.14523
8110,2.14684
8120,2.1536
8130,2.157
8140,2.14665
8150,2.14841
8160,2.14764
8170,2.14472
8180,2.14438
8190,2.13656
8200,2.14926
8210,2.14247
8220,2.16605
8230,2.15743
8240,2.16883
8250,2.15869
8260,2.1637
8270,2.16792
8280,2.15323
8290,2.16354
